,OpenTime,Open,High,Low,Close,Volume,CloseTime
208,2021-04-12 03:00:00.000,59694.26000000,60456.29000000,59665.00000000,60368.96000000,2098.57578800,2021-04-12 03:59:59.999
209,2021-04-12 04:00:00.000,60368.95000000,60607.00000000,60056.00000000,60126.54000000,2502.18512800,2021-04-12 04:59:59.999
210,2021-04-12 05:00:00.000,60126.54000000,60287.19000000,60020.00000000,60207.01000000,1552.45745700,2021-04-12 05:59:59.999
211,2021-04-12 06:00:00.000,60207.01000000,60842.92000000,60101.19000000,60826.66000000,2659.93189400,2021-04-12 06:59:59.999
212,2021-04-12 07:00:00.000,60829.68000000,61300.00000000,60636.59000000,60711.01000000,4818.50676500,2021-04-12 07:59:59.999
213,2021-04-12 08:00:00.000,60711.00000000,60840.57000000,60536.35000000,60694.42000000,2470.51527000,2021-04-12 08:59:59.999
214,2021-04-12 09:00:00.000,60694.42000000,60878.25000000,59651.00000000,59992.22000000,4139.12528700,2021-04-12 09:59:59.999
215,2021-04-12 10:00:00.000,59992.22000000,60277.76000000,59350.59000000,59776.71000000,4161.93653000,2021-04-12 10:59:59.999
216,2021-04-12 11:00:00.000,59776.71000000,60269.02000000,59727.45000000,60241.50000000,2995.37445300,2021-04-12 11:59:59.999
217,2021-04-12 12:00:00.000,60241.50000000,60564.19000000,60151.03000000,60421.84000000,2578.45903300,2021-04-12 12:59:59.999
218,2021-04-12 13:00:00.000,60421.84000000,60584.28000000,60280.00000000,60304.69000000,2386.62266600,2021-04-12 13:59:59.999
219,2021-04-12 14:00:00.000,60301.04000000,60345.50000000,59873.04000000,59888.44000000,2994.84182600,2021-04-12 14:59:59.999
220,2021-04-12 15:00:00.000,59888.45000000,60129.43000000,59610.96000000,59986.83000000,3077.06544600,2021-04-12 15:59:59.999
221,2021-04-12 16:00:00.000,59986.82000000,60112.36000000,59703.02000000,59972.50000000,2692.01222000,2021-04-12 16:59:59.999
222,2021-04-12 17:00:00.000,59972.50000000,59972.50000000,59725.35000000,59749.40000000,1724.62965800,2021-04-12 17:59:59.999
223,2021-04-12 18:00:00.000,59749.41000000,60018.00000000,59680.90000000,59988.95000000,1312.92047700,2021-04-12 18:59:59.999
224,2021-04-12 19:00:00.000,59988.94000000,60223.00000000,59881.28000000,60090.41000000,1331.63895400,2021-04-12 19:59:59.999
225,2021-04-12 20:00:00.000,60090.42000000,60241.32000000,59922.22000000,60049.92000000,1697.70575900,2021-04-12 20:59:59.999
226,2021-04-12 21:00:00.000,60049.92000000,60073.80000000,59759.05000000,59992.53000000,1349.30976000,2021-04-12 21:59:59.999
227,2021-04-12 22:00:00.000,59992.53000000,60072.30000000,59850.00000000,60044.75000000,1418.17416400,2021-04-12 22:59:59.999
228,2021-04-12 23:00:00.000,60044.75000000,60100.00000000,59859.06000000,59860.00000000,1798.60156100,2021-04-12 23:59:59.999
229,2021-04-13 00:00:00.000,59860.01000000,60473.00000000,59805.15000000,60452.35000000,2540.40458700,2021-04-13 00:59:59.999
230,2021-04-13 01:00:00.000,60452.35000000,60780.26000000,60215.00000000,60641.13000000,3057.55098900,2021-04-13 01:59:59.999
231,2021-04-13 02:00:00.000,60641.13000000,60951.27000000,60571.42000000,60829.01000000,3023.47781700,2021-04-13 02:59:59.999
232,2021-04-13 03:00:00.000,60829.01000000,61100.00000000,60435.28000000,60493.43000000,3358.73602000,2021-04-13 03:59:59.999
233,2021-04-13 04:00:00.000,60493.43000000,60650.00000000,60330.74000000,60585.40000000,2385.72594000,2021-04-13 04:59:59.999
234,2021-04-13 05:00:00.000,60585.40000000,60814.16000000,60470.00000000,60668.74000000,1937.13473500,2021-04-13 05:59:59.999
235,2021-04-13 06:00:00.000,60668.74000000,61415.50000000,60450.25000000,60719.86000000,5124.40505700,2021-04-13 06:59:59.999
236,2021-04-13 07:00:00.000,60719.86000000,61190.00000000,60582.21000000,61050.99000000,2717.23696000,2021-04-13 07:59:59.999
237,2021-04-13 08:00:00.000,61050.99000000,62878.00000000,61046.45000000,62711.51000000,11272.86548800,2021-04-13 08:59:59.999
238,2021-04-13 09:00:00.000,62711.51000000,63287.88000000,62300.88000000,62924.24000000,6333.62407900,2021-04-13 09:59:59.999
239,2021-04-13 10:00:00.000,62924.23000000,63100.00000000,62458.00000000,62745.56000000,4400.76757600,2021-04-13 10:59:59.999
240,2021-04-13 11:00:00.000,62745.56000000,63093.82000000,62500.00000000,62942.21000000,3337.01355800,2021-04-13 11:59:59.999
241,2021-04-13 12:00:00.000,62942.21000000,63260.00000000,62790.85000000,62973.25000000,4125.90995600,2021-04-13 12:59:59.999
242,2021-04-13 13:00:00.000,62973.24000000,63019.97000000,62500.00000000,62787.35000000,4190.26103800,2021-04-13 13:59:59.999
243,2021-04-13 14:00:00.000,62787.36000000,63031.34000000,62595.66000000,62920.99000000,2414.09223300,2021-04-13 14:59:59.999
244,2021-04-13 15:00:00.000,62921.00000000,63657.86000000,62740.00000000,63331.83000000,4259.09572700,2021-04-13 15:59:59.999
245,2021-04-13 16:00:00.000,63331.83000000,63777.77000000,62988.00000000,63150.79000000,4000.92356200,2021-04-13 16:59:59.999
246,2021-04-13 17:00:00.000,63150.79000000,63364.75000000,63026.46000000,63332.85000000,2346.34796100,2021-04-13 17:59:59.999
247,2021-04-13 18:00:00.000,63328.84000000,63548.70000000,62550.00000000,62641.77000000,3188.86651600,2021-04-13 18:59:59.999
248,2021-04-13 19:00:00.000,62641.77000000,63046.13000000,62530.00000000,62997.02000000,2382.82155500,2021-04-13 19:59:59.999
249,2021-04-13 20:00:00.000,62997.02000000,63210.00000000,62842.99000000,63167.72000000,1589.74882100,2021-04-13 20:59:59.999
250,2021-04-13 21:00:00.000,63167.72000000,63320.00000000,62859.43000000,63139.99000000,1360.99568300,2021-04-13 21:59:59.999
251,2021-04-13 22:00:00.000,63139.97000000,63300.00000000,62867.02000000,63238.81000000,1618.45585900,2021-04-13 22:59:59.999
252,2021-04-13 23:00:00.000,63238.81000000,63666.00000000,63200.00000000,63575.00000000,1882.22702900,2021-04-13 23:59:59.999
253,2021-04-14 00:00:00.000,63575.01000000,63869.99000000,63208.97000000,63315.03000000,2542.54651000,2021-04-14 00:59:59.999
254,2021-04-14 01:00:00.000,63315.03000000,63484.16000000,63082.00000000,63446.84000000,2449.73976600,2021-04-14 01:59:59.999
255,2021-04-14 02:00:00.000,63446.84000000,63459.53000000,63088.50000000,63208.66000000,1715.99161800,2021-04-14 02:59:59.999
256,2021-04-14 03:00:00.000,63208.64000000,63865.00000000,63063.32000000,63749.19000000,2653.38912800,2021-04-14 03:59:59.999
257,2021-04-14 04:00:00.000,63749.19000000,64280.00000000,63605.85000000,64268.97000000,3136.56681400,2021-04-14 04:59:59.999
258,2021-04-14 05:00:00.000,64268.97000000,64720.00000000,63890.54000000,64038.49000000,4224.55690800,2021-04-14 05:59:59.999
259,2021-04-14 06:00:00.000,64038.48000000,64854.00000000,63915.00000000,64577.26000000,4207.95112200,2021-04-14 06:59:59.999
260,2021-04-14 07:00:00.000,64577.25000000,64655.00000000,64280.00000000,64288.80000000,2682.62151800,2021-04-14 07:59:59.999
261,2021-04-14 08:00:00.000,64288.80000000,64565.54000000,63368.00000000,63928.57000000,3931.25458000,2021-04-14 08:59:59.999
262,2021-04-14 09:00:00.000,63928.58000000,64165.00000000,63012.84000000,63568.42000000,4808.78599200,2021-04-14 09:59:59.999
263,2021-04-14 10:00:00.000,63568.41000000,64151.97000000,63431.98000000,64099.99000000,3544.01823700,2021-04-14 10:59:59.999
264,2021-04-14 11:00:00.000,64100.00000000,64787.98000000,64084.64000000,64511.21000000,3597.69626200,2021-04-14 11:59:59.999
265,2021-04-14 12:00:00.000,64509.48000000,64640.58000000,63631.58000000,63871.42000000,3852.32330400,2021-04-14 12:59:59.999
266,2021-04-14 13:00:00.000,63871.41000000,64466.66000000,63597.23000000,63772.67000000,3584.12834500,2021-04-14 13:59:59.999
267,2021-04-14 14:00:00.000,63777.69000000,63782.09000000,62550.00000000,62996.12000000,5974.14169500,2021-04-14 14:59:59.999
268,2021-04-14 15:00:00.000,62997.90000000,63383.00000000,62345.67000000,63045.02000000,4378.38477200,2021-04-14 15:59:59.999
269,2021-04-14 16:00:00.000,63045.03000000,63680.00000000,62800.00000000,63484.79000000,3756.47563000,2021-04-14 16:59:59.999
270,2021-04-14 17:00:00.000,63484.79000000,63764.62000000,62231.49000000,62250.14000000,3905.67847800,2021-04-14 17:59:59.999
271,2021-04-14 18:00:00.000,62250.14000000,62697.53000000,61568.00000000,62119.26000000,5025.11460500,2021-04-14 18:59:59.999
272,2021-04-14 19:00:00.000,62119.26000000,62496.45000000,61301.00000000,62150.04000000,4727.10240100,2021-04-14 19:59:59.999
273,2021-04-14 20:00:00.000,62150.03000000,62479.08000000,61873.51000000,62397.39000000,1987.51545000,2021-04-14 20:59:59.999
274,2021-04-14 21:00:00.000,62397.39000000,62838.18000000,62363.50000000,62773.65000000,2128.23585600,2021-04-14 21:59:59.999
275,2021-04-14 22:00:00.000,62773.65000000,63048.82000000,62550.00000000,62842.13000000,1932.97233200,2021-04-14 22:59:59.999
276,2021-04-14 23:00:00.000,62842.13000000,63062.38000000,62580.37000000,62959.53000000,1869.15267000,2021-04-14 23:59:59.999
277,2021-04-15 00:00:00.000,62959.53000000,63491.45000000,62705.00000000,62705.01000000,2533.74005300,2021-04-15 00:59:59.999
278,2021-04-15 01:00:00.000,62705.00000000,63171.87000000,62610.49000000,62660.02000000,1976.24513900,2021-04-15 01:59:59.999
279,2021-04-15 02:00:00.000,62660.01000000,63075.00000000,62333.55000000,62821.63000000,1935.99892000,2021-04-15 02:59:59.999
280,2021-04-15 03:00:00.000,62821.64000000,63243.64000000,62660.01000000,63056.61000000,1956.33020200,2021-04-15 03:59:59.999
281,2021-04-15 04:00:00.000,63056.62000000,63460.22000000,62892.49000000,62950.08000000,1920.97342800,2021-04-15 04:59:59.999
282,2021-04-15 05:00:00.000,62950.11000000,63288.87000000,62706.40000000,63109.50000000,1667.49660600,2021-04-15 05:59:59.999
283,2021-04-15 06:00:00.000,63109.49000000,63299.00000000,62721.16000000,62936.19000000,1782.41775000,2021-04-15 06:59:59.999
284,2021-04-15 07:00:00.000,62936.18000000,63200.00000000,62751.36000000,62842.56000000,1956.63100900,2021-04-15 07:59:59.999
285,2021-04-15 08:00:00.000,62842.56000000,63137.92000000,62501.14000000,62615.33000000,2158.77561800,2021-04-15 08:59:59.999
286,2021-04-15 09:00:00.000,62615.32000000,62829.36000000,62492.46000000,62615.42000000,1958.74669300,2021-04-15 09:59:59.999
287,2021-04-15 10:00:00.000,62615.41000000,62732.78000000,62151.00000000,62154.24000000,2207.53071900,2021-04-15 10:59:59.999
288,2021-04-15 11:00:00.000,62159.57000000,62480.35000000,62020.00000000,62361.12000000,2191.04104400,2021-04-15 11:59:59.999
289,2021-04-15 12:00:00.000,62359.11000000,62737.76000000,62347.36000000,62635.71000000,1747.19216600,2021-04-15 12:59:59.999
290,2021-04-15 13:00:00.000,62637.79000000,63074.05000000,62604.12000000,62918.66000000,2405.38336400,2021-04-15 13:59:59.999
291,2021-04-15 14:00:00.000,62918.66000000,62993.53000000,62544.78000000,62627.28000000,2186.56797600,2021-04-15 14:59:59.999
292,2021-04-15 15:00:00.000,62627.28000000,62763.24000000,62384.79000000,62715.18000000,2173.69562000,2021-04-15 15:59:59.999
293,2021-04-15 16:00:00.000,62715.17000000,62980.00000000,62470.37000000,62665.57000000,2618.72689400,2021-04-15 16:59:59.999
294,2021-04-15 17:00:00.000,62665.57000000,62717.82000000,62308.00000000,62581.43000000,1712.23404700,2021-04-15 17:59:59.999
295,2021-04-15 18:00:00.000,62581.42000000,62840.36000000,62500.41000000,62733.84000000,1710.74363600,2021-04-15 18:59:59.999
296,2021-04-15 19:00:00.000,62733.84000000,63573.02000000,62726.02000000,63363.29000000,4049.45331400,2021-04-15 19:59:59.999
297,2021-04-15 20:00:00.000,63363.29000000,63592.24000000,63181.37000000,63350.89000000,3047.72973800,2021-04-15 20:59:59.999
298,2021-04-15 21:00:00.000,63350.88000000,63800.00000000,63226.72000000,63369.50000000,2038.26023300,2021-04-15 21:59:59.999
299,2021-04-15 22:00:00.000,63369.51000000,63518.22000000,63179.20000000,63252.27000000,2054.25848100,2021-04-15 22:59:59.999
300,2021-04-15 23:00:00.000,63252.27000000,63339.99000000,62963.78000000,63159.98000000,1659.52769000,2021-04-15 23:59:59.999
301,2021-04-16 00:00:00.000,63158.74000000,63520.61000000,63035.71000000,63360.00000000,3006.82735100,2021-04-16 00:59:59.999
302,2021-04-16 01:00:00.000,63360.00000000,63472.41000000,62684.01000000,63015.01000000,4018.26414800,2021-04-16 01:59:59.999
303,2021-04-16 02:00:00.000,63015.01000000,63211.70000000,62727.62000000,62830.43000000,3324.60237700,2021-04-16 02:59:59.999
304,2021-04-16 03:00:00.000,62830.42000000,63200.00000000,62716.80000000,62937.91000000,2834.11415700,2021-04-16 03:59:59.999
305,2021-04-16 04:00:00.000,62942.41000000,62961.81000000,61500.00000000,61658.05000000,5323.83311800,2021-04-16 04:59:59.999
306,2021-04-16 05:00:00.000,61658.05000000,62187.64000000,61415.40000000,61799.59000000,4942.37151000,2021-04-16 05:59:59.999
307,2021-04-16 06:00:00.000,61804.04000000,61804.04000000,61057.50000000,61455.69000000,5328.52835700,2021-04-16 06:59:59.999
308,2021-04-16 07:00:00.000,61455.69000000,61637.96000000,61025.00000000,61414.83000000,3183.22337800,2021-04-16 07:59:59.999
309,2021-04-16 08:00:00.000,61414.88000000,61607.83000000,61122.00000000,61191.91000000,2901.91713100,2021-04-16 08:59:59.999
310,2021-04-16 09:00:00.000,61193.23000000,61264.46000000,60400.00000000,60643.79000000,5366.02021200,2021-04-16 09:59:59.999
311,2021-04-16 10:00:00.000,60643.80000000,60969.50000000,60240.00000000,60247.54000000,4291.51704600,2021-04-16 10:59:59.999
312,2021-04-16 11:00:00.000,60247.53000000,60880.00000000,60000.00000000,60853.81000000,5641.58759900,2021-04-16 11:59:59.999
313,2021-04-16 12:00:00.000,60853.80000000,61011.22000000,60523.63000000,60716.32000000,4603.03864800,2021-04-16 12:59:59.999
314,2021-04-16 13:00:00.000,60716.32000000,61173.22000000,60250.00000000,60546.68000000,6787.97150200,2021-04-16 13:59:59.999
315,2021-04-16 14:00:00.000,60546.67000000,61460.35000000,60519.99000000,61256.63000000,5610.38485700,2021-04-16 14:59:59.999
316,2021-04-16 15:00:00.000,61256.63000000,61627.00000000,61093.98000000,61551.62000000,3483.19298400,2021-04-16 15:59:59.999
317,2021-04-16 16:00:00.000,61551.62000000,61800.39000000,61139.90000000,61722.39000000,5361.91292100,2021-04-16 16:59:59.999
318,2021-04-16 17:00:00.000,61722.39000000,61848.94000000,61555.00000000,61572.03000000,2701.20961700,2021-04-16 17:59:59.999
319,2021-04-16 18:00:00.000,61572.03000000,61823.74000000,61105.00000000,61817.56000000,2369.50544300,2021-04-16 18:59:59.999
320,2021-04-16 19:00:00.000,61817.55000000,61877.00000000,61374.60000000,61713.43000000,2297.00877900,2021-04-16 19:59:59.999
321,2021-04-16 20:00:00.000,61713.42000000,62000.00000000,61625.02000000,61914.70000000,2395.10049700,2021-04-16 20:59:59.999
322,2021-04-16 21:00:00.000,61914.70000000,62087.98000000,61720.01000000,61727.45000000,1857.25735400,2021-04-16 21:59:59.999
323,2021-04-16 22:00:00.000,61727.46000000,61979.32000000,61522.46000000,61547.33000000,2040.09869600,2021-04-16 22:59:59.999
324,2021-04-16 23:00:00.000,61547.32000000,61663.75000000,61333.00000000,61334.80000000,2094.65220200,2021-04-16 23:59:59.999
325,2021-04-17 00:00:00.000,61334.81000000,61740.04000000,61114.14000000,61439.99000000,2750.43784800,2021-04-17 00:59:59.999
326,2021-04-17 01:00:00.000,61439.99000000,62010.00000000,61439.98000000,61887.24000000,2763.89014100,2021-04-17 01:59:59.999
327,2021-04-17 02:00:00.000,61887.25000000,62308.67000000,61887.25000000,62164.89000000,2278.20260200,2021-04-17 02:59:59.999
328,2021-04-17 03:00:00.000,62164.89000000,62506.05000000,61911.13000000,62372.27000000,2461.15624000,2021-04-17 03:59:59.999
329,2021-04-17 04:00:00.000,62372.27000000,62464.38000000,62090.98000000,62221.03000000,2306.57940800,2021-04-17 04:59:59.999
330,2021-04-17 05:00:00.000,62221.02000000,62287.28000000,61990.77000000,62159.71000000,1832.88206700,2021-04-17 05:59:59.999
331,2021-04-17 06:00:00.000,62159.71000000,62181.53000000,61857.55000000,62000.75000000,1683.22863800,2021-04-17 06:59:59.999
332,2021-04-17 07:00:00.000,62000.75000000,62305.00000000,61950.00000000,62114.99000000,1946.46123300,2021-04-17 07:59:59.999
333,2021-04-17 08:00:00.000,62114.99000000,62400.00000000,62114.99000000,62399.86000000,2024.35133300,2021-04-17 08:59:59.999
334,2021-04-17 09:00:00.000,62399.87000000,62458.28000000,61480.24000000,61711.29000000,3209.25924200,2021-04-17 09:59:59.999
335,2021-04-17 10:00:00.000,61711.29000000,61891.33000000,61258.08000000,61365.23000000,2463.64561800,2021-04-17 10:59:59.999
336,2021-04-17 11:00:00.000,61365.24000000,61455.00000000,60700.55000000,60886.91000000,3626.65203800,2021-04-17 11:59:59.999
337,2021-04-17 12:00:00.000,60886.93000000,61089.85000000,60500.00000000,61061.52000000,3670.46920900,2021-04-17 12:59:59.999
338,2021-04-17 13:00:00.000,61061.52000000,61187.00000000,60369.12000000,61025.41000000,3425.91847500,2021-04-17 13:59:59.999
339,2021-04-17 14:00:00.000,61025.40000000,61222.00000000,60566.79000000,60610.97000000,2706.60549800,2021-04-17 14:59:59.999
340,2021-04-17 15:00:00.000,60610.97000000,60655.50000000,60094.00000000,60264.66000000,3568.08558600,2021-04-17 15:59:59.999
341,2021-04-17 16:00:00.000,60264.65000000,60685.51000000,59842.28000000,60377.01000000,3064.46325800,2021-04-17 16:59:59.999
342,2021-04-17 17:00:00.000,60377.01000000,60592.95000000,59637.12000000,59705.62000000,2492.89602200,2021-04-17 17:59:59.999
343,2021-04-17 18:00:00.000,59705.62000000,60525.80000000,59580.91000000,60379.99000000,2711.69592000,2021-04-17 18:59:59.999
344,2021-04-17 19:00:00.000,60380.00000000,60785.00000000,60379.99000000,60705.02000000,1948.02568200,2021-04-17 19:59:59.999
345,2021-04-17 20:00:00.000,60705.02000000,60887.07000000,60600.60000000,60802.38000000,1409.80391500,2021-04-17 20:59:59.999
346,2021-04-17 21:00:00.000,60802.38000000,60955.00000000,60558.43000000,60713.98000000,1442.92772600,2021-04-17 21:59:59.999
347,2021-04-17 22:00:00.000,60713.98000000,60819.95000000,60354.55000000,60633.78000000,1183.63838800,2021-04-17 22:59:59.999
348,2021-04-17 23:00:00.000,60633.77000000,60804.57000000,59969.98000000,60006.66000000,1940.98004100,2021-04-17 23:59:59.999
349,2021-04-18 00:00:00.000,60006.67000000,60499.00000000,59312.07000000,59386.59000000,3718.92430700,2021-04-18 00:59:59.999
350,2021-04-18 01:00:00.000,59386.59000000,59737.31000000,58955.57000000,59220.01000000,4368.95042400,2021-04-18 01:59:59.999
351,2021-04-18 02:00:00.000,59220.01000000,59481.79000000,58598.80000000,58804.21000000,4308.35101500,2021-04-18 02:59:59.999
352,2021-04-18 03:00:00.000,58804.21000000,58984.69000000,50931.30000000,55014.46000000,15734.66463000,2021-04-18 03:59:59.999
353,2021-04-18 04:00:00.000,55000.01000000,56033.92000000,53924.76000000,54829.24000000,12867.05188200,2021-04-18 04:59:59.999
354,2021-04-18 05:00:00.000,54854.55000000,55850.00000000,54732.39000000,55569.18000000,6830.28892900,2021-04-18 05:59:59.999
355,2021-04-18 06:00:00.000,55569.18000000,56381.00000000,55300.00000000,55728.66000000,5883.89597200,2021-04-18 06:59:59.999
356,2021-04-18 07:00:00.000,55731.24000000,56527.04000000,55716.55000000,56180.34000000,4968.78857900,2021-04-18 07:59:59.999
357,2021-04-18 08:00:00.000,56184.51000000,56498.00000000,54459.56000000,54953.65000000,7610.11141900,2021-04-18 08:59:59.999
358,2021-04-18 09:00:00.000,54954.85000000,55294.21000000,54023.13000000,54964.61000000,7417.94216700,2021-04-18 09:59:59.999
359,2021-04-18 10:00:00.000,54972.00000000,55364.11000000,54517.32000000,54640.93000000,4730.98060400,2021-04-18 10:59:59.999
360,2021-04-18 11:00:00.000,54640.93000000,55079.62000000,53064.66000000,53308.92000000,5731.46272700,2021-04-18 11:59:59.999
361,2021-04-18 12:00:00.000,53299.32000000,54999.71000000,53200.00000000,54947.24000000,6205.20823800,2021-04-18 12:59:59.999
362,2021-04-18 13:00:00.000,54947.24000000,55309.34000000,54620.26000000,55169.06000000,4024.55345400,2021-04-18 13:59:59.999
363,2021-04-18 14:00:00.000,55169.06000000,55774.23000000,55004.11000000,55135.56000000,4293.66741900,2021-04-18 14:59:59.999
364,2021-04-18 15:00:00.000,55135.56000000,55574.23000000,54700.00000000,55452.45000000,4240.96304300,2021-04-18 15:59:59.999
365,2021-04-18 16:00:00.000,55452.45000000,55967.66000000,55232.32000000,55432.76000000,4412.95478900,2021-04-18 16:59:59.999
366,2021-04-18 17:00:00.000,55432.77000000,55645.01000000,54859.75000000,55150.01000000,2842.33300400,2021-04-18 17:59:59.999
367,2021-04-18 18:00:00.000,55151.12000000,55685.27000000,54982.02000000,55473.86000000,2277.49708300,2021-04-18 18:59:59.999
368,2021-04-18 19:00:00.000,55473.85000000,55817.54000000,55286.72000000,55720.66000000,2318.98686600,2021-04-18 19:59:59.999
369,2021-04-18 20:00:00.000,55720.66000000,56288.58000000,55709.86000000,56179.99000000,2711.09454900,2021-04-18 20:59:59.999
370,2021-04-18 21:00:00.000,56179.99000000,56363.00000000,55537.48000000,56300.01000000,2271.06658300,2021-04-18 21:59:59.999
371,2021-04-18 22:00:00.000,56300.01000000,56688.28000000,56004.33000000,56535.85000000,2828.70946000,2021-04-18 22:59:59.999
372,2021-04-18 23:00:00.000,56535.84000000,56600.00000000,56008.00000000,56150.01000000,2283.68468100,2021-04-18 23:59:59.999
373,2021-04-19 00:00:00.000,56150.01000000,56841.89000000,55690.62000000,56771.94000000,3197.23143200,2021-04-19 00:59:59.999
374,2021-04-19 01:00:00.000,56771.94000000,57099.91000000,56650.00000000,56757.40000000,2963.58103200,2021-04-19 01:59:59.999
375,2021-04-19 02:00:00.000,56757.16000000,57222.00000000,56530.75000000,56883.43000000,2157.61480100,2021-04-19 02:59:59.999
376,2021-04-19 03:00:00.000,56883.43000000,57291.00000000,56700.36000000,57030.90000000,2340.95561200,2021-04-19 03:59:59.999
377,2021-04-19 04:00:00.000,57030.90000000,57171.73000000,56679.80000000,56951.86000000,2053.32618900,2021-04-19 04:59:59.999
378,2021-04-19 05:00:00.000,56951.86000000,56965.30000000,56410.68000000,56500.00000000,2456.75260700,2021-04-19 05:59:59.999
379,2021-04-19 06:00:00.000,56500.01000000,57339.80000000,56500.00000000,57249.99000000,2761.08325400,2021-04-19 06:59:59.999
380,2021-04-19 07:00:00.000,57249.99000000,57485.46000000,57020.30000000,57323.35000000,3296.95737100,2021-04-19 07:59:59.999
381,2021-04-19 08:00:00.000,57323.34000000,57526.81000000,56750.89000000,56778.80000000,4559.23289400,2021-04-19 08:59:59.999
382,2021-04-19 09:00:00.000,56778.80000000,57098.86000000,56574.76000000,56681.90000000,3806.84484800,2021-04-19 09:59:59.999
383,2021-04-19 10:00:00.000,56681.90000000,56785.50000000,56120.03000000,56522.65000000,4638.64098800,2021-04-19 10:59:59.999
384,2021-04-19 11:00:00.000,56522.65000000,57323.99000000,56462.00000000,57107.40000000,3461.99147900,2021-04-19 11:59:59.999
385,2021-04-19 12:00:00.000,57107.41000000,57142.20000000,56443.27000000,56515.70000000,2616.43830200,2021-04-19 12:59:59.999
386,2021-04-19 13:00:00.000,56515.70000000,56783.36000000,56002.56000000,56630.91000000,4129.63347100,2021-04-19 13:59:59.999
387,2021-04-19 14:00:00.000,56630.90000000,56635.10000000,55073.39000000,55439.86000000,7232.54077500,2021-04-19 14:59:59.999
388,2021-04-19 15:00:00.000,55439.86000000,55475.30000000,54221.58000000,54585.22000000,6961.91291400,2021-04-19 15:59:59.999
389,2021-04-19 16:00:00.000,54581.82000000,55554.00000000,54351.67000000,54826.99000000,4996.35731000,2021-04-19 16:59:59.999
390,2021-04-19 17:00:00.000,54826.99000000,55491.64000000,54560.53000000,55369.68000000,2626.41980400,2021-04-19 17:59:59.999
391,2021-04-19 18:00:00.000,55369.68000000,55826.49000000,55300.31000000,55635.03000000,2181.15916500,2021-04-19 18:59:59.999
392,2021-04-19 19:00:00.000,55635.03000000,56100.00000000,55387.25000000,55930.94000000,2219.58418100,2021-04-19 19:59:59.999
393,2021-04-19 20:00:00.000,55930.94000000,56410.00000000,55750.00000000,56130.02000000,2160.19906700,2021-04-19 20:59:59.999
394,2021-04-19 21:00:00.000,56130.02000000,56600.00000000,55678.63000000,56245.20000000,1789.10793200,2021-04-19 21:59:59.999
395,2021-04-19 22:00:00.000,56245.20000000,56348.05000000,55795.95000000,55993.56000000,1428.67667600,2021-04-19 22:59:59.999
396,2021-04-19 23:00:00.000,55993.56000000,56199.74000000,55517.45000000,55633.14000000,2192.80016300,2021-04-19 23:59:59.999
397,2021-04-20 00:00:00.000,55633.14000000,55792.15000000,54328.78000000,54631.29000000,5959.82084200,2021-04-20 00:59:59.999
398,2021-04-20 01:00:00.000,54631.29000000,55378.42000000,54237.04000000,54764.12000000,3262.76421500,2021-04-20 01:59:59.999
399,2021-04-20 04:00:00.000,54764.13000000,55350.28000000,54567.79000000,55258.63000000,1818.06227800,2021-04-20 04:59:59.999
400,2021-04-20 05:00:00.000,55258.64000000,55486.31000000,54691.87000000,54950.04000000,2658.61753800,2021-04-20 05:59:59.999
401,2021-04-20 06:00:00.000,54950.04000000,55189.97000000,53501.01000000,53856.35000000,4276.74323600,2021-04-20 06:59:59.999
402,2021-04-20 07:00:00.000,53856.36000000,54431.04000000,53329.96000000,54410.57000000,3889.65360800,2021-04-20 07:59:59.999
403,2021-04-20 08:00:00.000,54410.57000000,55313.90000000,54230.38000000,55220.29000000,3227.00617700,2021-04-20 08:59:59.999
404,2021-04-20 09:00:00.000,55220.30000000,55433.40000000,54781.59000000,54889.16000000,2858.55335600,2021-04-20 09:59:59.999
405,2021-04-20 10:00:00.000,54889.15000000,56239.31000000,54824.81000000,55908.52000000,4372.32248900,2021-04-20 10:59:59.999
406,2021-04-20 11:00:00.000,55908.52000000,56419.13000000,55680.64000000,56266.83000000,2774.06053000,2021-04-20 11:59:59.999
407,2021-04-20 12:00:00.000,56266.83000000,56290.31000000,55604.73000000,55801.14000000,2705.94434800,2021-04-20 12:59:59.999
408,2021-04-20 13:00:00.000,55801.13000000,56320.55000000,55693.69000000,56317.99000000,2723.86699800,2021-04-20 13:59:59.999
409,2021-04-20 14:00:00.000,56318.00000000,56455.93000000,55200.00000000,55336.14000000,4285.54439300,2021-04-20 14:59:59.999
410,2021-04-20 15:00:00.000,55336.14000000,55567.87000000,54649.58000000,55323.19000000,3870.66336000,2021-04-20 15:59:59.999
411,2021-04-20 16:00:00.000,55323.18000000,55798.28000000,55099.63000000,55784.86000000,3801.77306500,2021-04-20 16:59:59.999
412,2021-04-20 17:00:00.000,55784.86000000,55935.00000000,55465.15000000,55871.72000000,2436.86756500,2021-04-20 17:59:59.999
413,2021-04-20 18:00:00.000,55871.72000000,56500.00000000,55707.69000000,56253.81000000,3648.74096900,2021-04-20 18:59:59.999
414,2021-04-20 19:00:00.000,56254.98000000,56782.00000000,56176.02000000,56572.44000000,3592.81465000,2021-04-20 19:59:59.999
415,2021-04-20 20:00:00.000,56572.44000000,57076.24000000,56347.84000000,56725.00000000,3872.75890500,2021-04-20 20:59:59.999
